2026-08-19 06:52:28.973 | info | 2mk0ucbcb39214 |   File "<frozen importlib._bootstrap>", line 1229, in _handle_fromlist\n
2026-08-19 06:52:28.973 | info | 2mk0ucbcb39214 |   File "/usr/local/lib/python3.11/dist-packages/transformers/utils/import_utils.py", line 2535, in __getattr__\n
2026-08-19 06:52:28.974 | info | 2mk0ucbcb39214 |     module = self._get_module(self._class_to_module[name])\n
2026-08-19 06:52:28.974 | info | 2mk0ucbcb39214 |              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2026-08-19 06:52:28.974 | info | 2mk0ucbcb39214 |   File "/usr/local/lib/python3.11/dist-packages/transformers/utils/import_utils.py", line 2769, in _get_module\n
2026-08-19 06:52:28.974 | info | 2mk0ucbcb39214 |     raise e\n
2026-08-19 06:52:28.974 | info | 2mk0ucbcb39214 |   File "/usr/local/lib/python3.11/dist-packages/transformers/utils/import_utils.py", line 2767, in _get_module\n
2026-08-19 06:52:28.974 | info | 2mk0ucbcb39214 |     return importlib.import_module("." + module_name, self.__name__)\n
2026-08-19 06:52:28.974 | info | 2mk0ucbcb39214 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2026-08-19 06:52:28.974 | info | 2mk0ucbcb39214 |   File "/usr/lib/python3.11/importlib/__init__.py", line 126, in import_module\n
2026-08-19 06:52:28.974 | info | 2mk0ucbcb39214 |     return _bootstrap._gcd_import(name[level:], package, level)\n
2026-08-19 06:52:28.974 | info | 2mk0ucbcb39214 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2026-08-19 06:52:28.974 | info | 2mk0ucbcb39214 |   File "/usr/local/lib/python3.11/dist-packages/transformers/models/auto/image_processing_auto.py", line 24, in <module>\n
2026-08-19 06:52:28.974 | info | 2mk0ucbcb39214 |     from ...image_processing_utils import ImageProcessingMixin\n
2026-08-19 06:52:28.974 | info | 2mk0ucbcb39214 |   File "/usr/local/lib/python3.11/dist-packages/transformers/image_processing_utils.py", line 34, in <module>\n
2026-08-19 06:52:28.974 | info | 2mk0ucbcb39214 |     from .processing_utils import ImagesKwargs, Unpack\n
2026-08-19 06:52:28.974 | info | 2mk0ucbcb39214 |   File "/usr/local/lib/python3.11/dist-packages/transformers/processing_utils.py", line 38, in <module>\n
2026-08-19 06:52:28.974 | info | 2mk0ucbcb39214 |     from .audio_utils import AudioInput, load_audio, make_list_of_audio\n
